video_id,unitLabel,moduleLabel
"i4x-Medicine-HRP262-video-d2fc8e17bd294ad7aa51df450faa3ef9","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"i4x-Medicine-HRP262-video-d2fc8e17bd294ad7aa51df450faa3ef9","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"i4x-Medicine-HRP262-video-19b468d5076745459187876d2afb60a0","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"i4x-Medicine-HRP262-video-19b468d5076745459187876d2afb60a0","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"i4x-Medicine-HRP262-video-3ada818e860944d9b7f0692d8464db92","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"i4x-Medicine-HRP262-video-3ada818e860944d9b7f0692d8464db92","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"i4x-Medicine-HRP262-video-7897e763033040908c6b1c32e796623b","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"i4x-Medicine-HRP262-video-7897e763033040908c6b1c32e796623b","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"","Unit 3: Cox regression I","Lab"
"","Unit 3: Cox regression I","Lab"
"i4x-Medicine-HRP262-video-16e5c6b8cd164dfdbbf7059ad7120a6c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"i4x-Medicine-HRP262-video-16e5c6b8cd164dfdbbf7059ad7120a6c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-732aba681b5a46f0a14f5bd856c6538a","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-732aba681b5a46f0a14f5bd856c6538a","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-c24fa04be62f4fd09fe9352b811a6d70","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"i4x-Medicine-HRP262-video-c24fa04be62f4fd09fe9352b811a6d70","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"i4x-Medicine-HRP262-video-26a32edc42ad43d6931b9474b11a5f7c","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"i4x-Medicine-HRP262-video-26a32edc42ad43d6931b9474b11a5f7c","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-37088b2153694906b4d444c679d45058","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"i4x-Medicine-HRP262-video-37088b2153694906b4d444c679d45058","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"i4x-Medicine-HRP262-video-16192fd039ec497990fa8d3217acac54","Unit 4: Cox regression II","Overview/teasers (7:46)"
"i4x-Medicine-HRP262-video-16192fd039ec497990fa8d3217acac54","Unit 4: Cox regression II","Overview/teasers (7:46)"
"i4x-Medicine-HRP262-video-19c0aead77be4806ab5a3079f5114d72","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"i4x-Medicine-HRP262-video-19c0aead77be4806ab5a3079f5114d72","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"i4x-Medicine-HRP262-video-140e403eaa064d11bb81d3b6964f3571","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"i4x-Medicine-HRP262-video-140e403eaa064d11bb81d3b6964f3571","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"i4x-Medicine-HRP262-video-3f67c1295f444dbfa5275a10879ff6f7","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"i4x-Medicine-HRP262-video-3f67c1295f444dbfa5275a10879ff6f7","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"i4x-Medicine-HRP262-video-16192fd039ec497990fa8d3217acac54","Unit 4: Cox regression II","Overview/teasers (7:46)"
"i4x-Medicine-HRP262-video-16192fd039ec497990fa8d3217acac54","Unit 4: Cox regression II","Overview/teasers (7:46)"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"i4x-Medicine-HRP262-video-140e403eaa064d11bb81d3b6964f3571","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"i4x-Medicine-HRP262-video-140e403eaa064d11bb81d3b6964f3571","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"i4x-Medicine-HRP262-video-19c0aead77be4806ab5a3079f5114d72","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"i4x-Medicine-HRP262-video-19c0aead77be4806ab5a3079f5114d72","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"","Unit 4: Cox regression II","Lab 4"
"","Unit 4: Cox regression II","Lab 4"
"","None","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures"
"","None","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures"
"i4x-Medicine-HRP262-video-149aaac7877843bda068e1c1ae921393","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-149aaac7877843bda068e1c1ae921393","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-576754a1cb724915b53aa5558e3d9b8f","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-576754a1cb724915b53aa5558e3d9b8f","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-c24fa04be62f4fd09fe9352b811a6d70","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"i4x-Medicine-HRP262-video-c24fa04be62f4fd09fe9352b811a6d70","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"i4x-Medicine-HRP262-video-26a32edc42ad43d6931b9474b11a5f7c","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"i4x-Medicine-HRP262-video-26a32edc42ad43d6931b9474b11a5f7c","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-b9c26cee89c241d09ce5defd99e3c2c3","Unit 4: Cox regression II","Module 6: Repeated events (23:22)"
"i4x-Medicine-HRP262-video-8796b427b5a44a22ad50864c3096ff67","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-8796b427b5a44a22ad50864c3096ff67","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-03c4a07e496341a49b45a6217665dd87","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-03c4a07e496341a49b45a6217665dd87","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-0d7bb54b7117413b9028cb6816468cba","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"i4x-Medicine-HRP262-video-0d7bb54b7117413b9028cb6816468cba","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"","Unit 4: Cox regression II","homework 4"
"","Unit 4: Cox regression II","homework 4"
"i4x-Medicine-HRP262-video-37088b2153694906b4d444c679d45058","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"i4x-Medicine-HRP262-video-37088b2153694906b4d444c679d45058","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"i4x-Medicine-HRP262-video-3f67c1295f444dbfa5275a10879ff6f7","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"i4x-Medicine-HRP262-video-3f67c1295f444dbfa5275a10879ff6f7","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"","Midterm ","Midterm "
"","Midterm ","Midterm "
"","Midterm ","None"
"","None","Midterm "
"","None","Midterm "
"","Midterm ","Midterm "
"","Midterm ","Midterm "
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Overview/teasers"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Overview/teasers"
"i4x-Medicine-HRP262-video-0d7bb54b7117413b9028cb6816468cba","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"i4x-Medicine-HRP262-video-0d7bb54b7117413b9028cb6816468cba","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"i4x-Medicine-HRP262-video-149aaac7877843bda068e1c1ae921393","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-149aaac7877843bda068e1c1ae921393","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-8796b427b5a44a22ad50864c3096ff67","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"i4x-Medicine-HRP262-video-8796b427b5a44a22ad50864c3096ff67","Unit 5: More Survival Analysis Topics","Module 1: Competing risks (10:37 / 18:26)"
"","Unit 5: More Survival Analysis Topics","Lab 5"
"","Unit 5: More Survival Analysis Topics","Lab 5"
"","Midterm ","Data analysis example (midterm solution  49:48)"
"","Midterm ","Data analysis example (midterm solution  49:48)"
"i4x-Medicine-HRP262-video-576754a1cb724915b53aa5558e3d9b8f","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-576754a1cb724915b53aa5558e3d9b8f","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-03c4a07e496341a49b45a6217665dd87","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"i4x-Medicine-HRP262-video-03c4a07e496341a49b45a6217665dd87","Unit 5: More Survival Analysis Topics","Module 2: Intention-to-treat (15:38 / 9:10)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 2: Linear regression practice: two tools for your toolbox (15:40)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 2: Linear regression practice: two tools for your toolbox (15:40)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 3: Introduction to repeated-measures data (4:32)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 3: Introduction to repeated-measures data (4:32)"
"","Unit 7: Repeated-Measures ANOVA","Module 2: Tests that ignore or simplify the repeated measures (10:50)"
"","Unit 7: Repeated-Measures ANOVA","Module 2: Tests that ignore or simplify the repeated measures (10:50)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Homework 6"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Homework 6"
"i4x-Medicine-HRP262-video-21e54648af404a9592a24cc45632ca27","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"i4x-Medicine-HRP262-video-21e54648af404a9592a24cc45632ca27","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"i4x-Medicine-HRP262-video-0d4a8a7bf74b44b093859096c7047cef","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"i4x-Medicine-HRP262-video-0d4a8a7bf74b44b093859096c7047cef","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 1: Review of linear regression and ANOVA (23:03  12:05)"
"i4x-Medicine-HRP262-video-8d2c3cd294d540b9aeacb5a6948c53b8","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 2: Linear regression practice: two tools for your toolbox (15:40)"
"i4x-Medicine-HRP262-video-8d2c3cd294d540b9aeacb5a6948c53b8","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 2: Linear regression practice: two tools for your toolbox (15:40)"
"i4x-Medicine-HRP262-video-84c96a52ef3c40c189e8f3d6cdab9cbd","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 3: Introduction to repeated-measures data (4:32)"
"i4x-Medicine-HRP262-video-84c96a52ef3c40c189e8f3d6cdab9cbd","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 3: Introduction to repeated-measures data (4:32)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 4: Data structures for repeated measures (6:52)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 4: Data structures for repeated measures (6:52)"
"i4x-Medicine-HRP262-video-dbdf181f292547dbbf87dcc902a1e5e1","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 4: Data structures for repeated measures (6:52)"
"i4x-Medicine-HRP262-video-dbdf181f292547dbbf87dcc902a1e5e1","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 4: Data structures for repeated measures (6:52)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 5: Plotting repeated-measures data (12:30)"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 5: Plotting repeated-measures data (12:30)"
"i4x-Medicine-HRP262-video-4de2e9f17a4b41f9b1c31089b0f08135","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 5: Plotting repeated-measures data (12:30)"
"i4x-Medicine-HRP262-video-4de2e9f17a4b41f9b1c31089b0f08135","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Module 5: Plotting repeated-measures data (12:30)"
"i4x-Medicine-HRP262-video-8c391cc62e374dd6bc71cb52656e3ec3","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Overview/teasers"
"i4x-Medicine-HRP262-video-8c391cc62e374dd6bc71cb52656e3ec3","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Overview/teasers"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Lab6"
"","Unit 6: Review of ANOVA and linear regression; introduction to repeated measures","Lab6"
